,Unnamed: 0,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL,codingWeekStartDay
24,24,2021-05-16-2021-05-23,UCsT0YIqwnpJCM-mx7-gSA4Q,O8pLpe3FkWs,Why COVID-19 Will Never End | Kawing (Christina) Hui | TEDxBranksomeHallAsia,2021-05-21 14:44:42+00:00,316717.0,6376.0,1301.0,,387,TEDx Talks,33400000.0,Unknown,https://www.youtube.com/watch?v=O8pLpe3FkWs,2021-05-16
25,25,2021-05-16-2021-05-23,UCEPMCywJ6FPZpQ_aPEZt5JA,1RlX1gDsOR4,"Moderna vaccine for covid | How it works, efficacy and side effects",2021-05-17 13:00:39+00:00,264718.0,2158.0,167.0,304.0,648,Shomu's Biology,1490000.0,IN,https://www.youtube.com/watch?v=1RlX1gDsOR4,2021-05-16
26,26,2021-05-16-2021-05-23,UC16niRr50-MSBwiO3YDb3RA,EimhENbHKlA,Final message of 34-year-old mother dying from Covid - BBC News,2021-05-21 11:52:58+00:00,245355.0,2471.0,635.0,1110.0,171,BBC News,11100000.0,GB,https://www.youtube.com/watch?v=EimhENbHKlA,2021-05-16
27,27,2021-05-16-2021-05-23,UCPQS5BOA_GLQKCc07ZCOjJg,mFIpBNYDuJw,Covid Breathing Exercises and the BEST Breathing Positions| Physio for RELIEVING Shortness of Breath,2021-05-21 10:07:06+00:00,230348.0,3479.0,83.0,156.0,683,Michelle Kenway,494000.0,AU,https://www.youtube.com/watch?v=mFIpBNYDuJw,2021-05-16
28,28,2021-05-16-2021-05-23,UCWJWOul1ejWYd1KeHNeg8LA,PwQULDbQ5ac,Why the COVID-19 Vaccines Matter For Us,2021-05-20 00:47:14+00:00,224437.0,,,,234,Greater Than COVID,11500.0,US,https://www.youtube.com/watch?v=PwQULDbQ5ac,2021-05-16
29,29,2021-05-16-2021-05-23,UCZFMm1mMw0F81Z37aaEzTUA,K_oSNF-tIYo,COVID-19 Patients Should &#39;Ideally&#39; Get Vaccinated 4-6 Weeks After Recovery - AIIMS Chief,2021-05-16 05:09:30+00:00,214165.0,1898.0,74.0,264.0,259,NDTV,11100000.0,IN,https://www.youtube.com/watch?v=K_oSNF-tIYo,2021-05-16
0,0,2021-05-23-2021-05-30,UCR-foyF-C6VuAlwy3KZMkgA,zmTJu4u9Qro,Covid Proof &amp; Recession Proof Business Ideas | Dr Vivek Bindra,2021-05-27 02:27:46+00:00,2899096.0,138472.0,7871.0,7032.0,1450,Dr. Vivek Bindra: Motivational Speaker,18000000.0,IN,https://www.youtube.com/watch?v=zmTJu4u9Qro,2021-05-23
1,1,2021-05-23-2021-05-30,UCJOSZDgVu_jr9TL4XABjPRw,hdOr33zcVvM,"How to download Covid-19 vaccination certificate from Co-WIN, Aarogya Setu app",2021-05-27 08:03:54+00:00,2436307.0,16994.0,2648.0,706.0,153,Fiiber,112000.0,IN,https://www.youtube.com/watch?v=hdOr33zcVvM,2021-05-23
2,2,2021-05-23-2021-05-30,UCSs9H1cyB3OHdy8wkit8ZKg,J_AiOR4G4es,Ram Prasad Special Performance on &quot;Coronavirus Awareness&#39;&#39; | Sridevi Drama Company | 23rd May 2021,2021-05-23 13:54:54+00:00,2241345.0,31853.0,2830.0,1048.0,851,etvteluguindia,15500000.0,IN,https://www.youtube.com/watch?v=J_AiOR4G4es,2021-05-23
3,3,2021-05-23-2021-05-30,UCretxef46N9r-v0FOlHWIVA,yBdUec86_YY,COVID immunity | How Your Body Responds to Viruses like COVID | Immunology 101,2021-05-24 15:33:07+00:00,1755415.0,31866.0,1634.0,5938.0,295,Medicine with Dr. Moran,192000.0,US,https://www.youtube.com/watch?v=yBdUec86_YY,2021-05-23
4,4,2021-05-23-2021-05-30,UCWJedqvdP2gB2f3qaJCO05g,cD8eWRUpCTM,Fastest Way To Book Covid Vaccine in India,2021-05-25 13:46:27+00:00,1599280.0,17602.0,2356.0,2886.0,237,91mobiles,1410000.0,IN,https://www.youtube.com/watch?v=cD8eWRUpCTM,2021-05-23
5,5,2021-05-23-2021-05-30,UCnXt2toLLxXDDHGj2OR5_8A,nyQufgC_JiI,Covid-19 Medicines* = Off-Label &amp; Prescribed Medicines Details + Pharmacology + Mechanism of Action,2021-05-24 08:30:09+00:00,1466025.0,9830.0,1031.0,192.0,3616,Solution- Pharmacy,593000.0,IN,https://www.youtube.com/watch?v=nyQufgC_JiI,2021-05-23
6,6,2021-05-23-2021-05-30,UCHPzpxcYhxkb0fMJKeSe66g,u_O8cLBIKIE,Qua tuc gian nguoi dan An Do vut luon tuong than xuong song do khong chua duoc Covid-19? | TGN,2021-05-23 06:01:22+00:00,1328577.0,4251.0,912.0,1045.0,1291,THẾ GIỚI NGHIÊNG,3870000.0,VN,https://www.youtube.com/watch?v=u_O8cLBIKIE,2021-05-23
7,7,2021-05-23-2021-05-30,UC16niRr50-MSBwiO3YDb3RA,pktSL5kL3ZI,Why the China Covid lab-leak theory is being taken seriously - BBC News,2021-05-28 17:43:25+00:00,1132617.0,14163.0,3586.0,10747.0,856,BBC News,11100000.0,GB,https://www.youtube.com/watch?v=pktSL5kL3ZI,2021-05-23
8,8,2021-05-23-2021-05-30,UC8oimTPVHKiC7oL3QgdKbgg,g0_91OgDoNA,"Kim Kardashian &amp; Kids Get COVID: &quot;KUWTK&quot;Katch-Up (S20, Ep10) | E!",2021-05-28 00:58:48+00:00,1036902.0,13918.0,333.0,863.0,209,Keeping Up With The Kardashians,1760000.0,US,https://www.youtube.com/watch?v=g0_91OgDoNA,2021-05-23
9,9,2021-05-23-2021-05-30,UCMSsLqxqvZsNXi0Z-VjN89A,_8k6g3dPeZY,The Mystery of COVID TONGUE Explained,2021-05-25 14:15:04+00:00,989114.0,15572.0,866.0,1298.0,378,Doctor Mike Hansen,960000.0,US,https://www.youtube.com/watch?v=_8k6g3dPeZY,2021-05-23
10,10,2021-05-23-2021-05-30,UCW2s_zlmBQ0l848Y6wmOiag,4YpL8sf2U4A,How to Download Covid-19 Vaccine Certificate | How to Download Covid Vaccination Certificate,2021-05-28 12:58:18+00:00,801147.0,5920.0,891.0,301.0,136,BGR India,45300.0,IN,https://www.youtube.com/watch?v=4YpL8sf2U4A,2021-05-23
11,11,2021-05-23-2021-05-30,UCVKAcQQCO8vv87Gk62SutAg,J03kE18zUhs,Toronto woman develops Bell&#39;s palsy after COVID vaccine,2021-05-27 22:47:39+00:00,746965.0,9521.0,2019.0,11998.0,172,CityNews,322000.0,CA,https://www.youtube.com/watch?v=J03kE18zUhs,2021-05-23
12,12,2021-05-23-2021-05-30,UC_gUM8rL-Lrg6O3adPW9K1g,9Y0TBsCwJ_I,COVID-19: Chinese scientists created the virus; study,2021-05-29 17:12:01+00:00,654930.0,15772.0,741.0,4683.0,183,WION,4050000.0,IN,https://www.youtube.com/watch?v=9Y0TBsCwJ_I,2021-05-23
13,13,2021-05-23-2021-05-30,UCx8Z14PpntdaxCt2hakbQLQ,hRfuppvSgR8,Factcheck: Covid Vaccine lgvaane ke do saal ke aNdr kyaa maut ho jaaegii? Luc montagnier| Viral interview,2021-05-26 07:39:32+00:00,612556.0,10012.0,1127.0,1500.0,386,The Lallantop,19700000.0,IN,https://www.youtube.com/watch?v=hRfuppvSgR8,2021-05-23
14,14,2021-05-23-2021-05-30,UCBi2mrWuNuyYy4gbM6fU18Q,Dkcmfh2dIr0,CDC investigating heart issues among some teens after COVID-19 vaccine l GMA,2021-05-24 14:52:27+00:00,569726.0,2448.0,1799.0,3955.0,194,ABC News,12100000.0,US,https://www.youtube.com/watch?v=Dkcmfh2dIr0,2021-05-23
15,15,2021-05-23-2021-05-30,UCEPMCywJ6FPZpQ_aPEZt5JA,efQyD8AwsSU,Covid 19 test kit at home | Corona test at home using ICMR approved covid test kit,2021-05-26 12:27:59+00:00,459430.0,6300.0,360.0,730.0,639,Shomu's Biology,1490000.0,IN,https://www.youtube.com/watch?v=efQyD8AwsSU,2021-05-23
16,16,2021-05-23-2021-05-30,UCknLrEdhRCp1aegoMqRaCZg,BRKZh_RXJC0,Which COVID-19 vaccine is the best? | DW News,2021-05-25 21:22:14+00:00,420973.0,3880.0,469.0,1158.0,383,DW News,2960000.0,DE,https://www.youtube.com/watch?v=BRKZh_RXJC0,2021-05-23
17,17,2021-05-23-2021-05-30,UC_gUM8rL-Lrg6O3adPW9K1g,98zzCFA1VlM,Gravitas LIVE  | Was the virus made in Wuhan lab? | Palki Sharma Upadhyay | WION News,2021-05-24 16:26:47+00:00,401067.0,5914.0,225.0,1163.0,3168,WION,4050000.0,IN,https://www.youtube.com/watch?v=98zzCFA1VlM,2021-05-23
18,18,2021-05-23-2021-05-30,UC16niRr50-MSBwiO3YDb3RA,ZD8brK3PCbE,Nepal has highest Covid transmission rate in world - BBC News,2021-05-24 14:45:36+00:00,351184.0,4569.0,275.0,1180.0,198,BBC News,11100000.0,GB,https://www.youtube.com/watch?v=ZD8brK3PCbE,2021-05-23
19,19,2021-05-23-2021-05-30,UCCj956IF62FbT7Gouszaj9w,5bc-2ZKrx9M,"Covid-19: Up to 75% of new UK cases could be Indian variant, Matt Hancock @BBCNews live  BBC",2021-05-28 05:30:56+00:00,319692.0,1157.0,2234.0,2001.0,742,BBC,12000000.0,GB,https://www.youtube.com/watch?v=5bc-2ZKrx9M,2021-05-23
20,20,2021-05-23-2021-05-30,UC_gUM8rL-Lrg6O3adPW9K1g,zvSxJ0bkPmI,India scraps local trials for &quot;well-established&quot; imported COVID-19 vaccine | Coronavirus Vaccination,2021-05-28 03:12:57+00:00,306649.0,1023.0,172.0,221.0,164,WION,4050000.0,IN,https://www.youtube.com/watch?v=zvSxJ0bkPmI,2021-05-23
21,21,2021-05-23-2021-05-30,UCknLrEdhRCp1aegoMqRaCZg,_gmMZ6wzd5k,How dangerous is the Indian variant of the coronavirus? | COVID-19 Special,2021-05-24 15:10:12+00:00,283503.0,2755.0,500.0,1364.0,718,DW News,2960000.0,DE,https://www.youtube.com/watch?v=_gmMZ6wzd5k,2021-05-23
22,22,2021-05-23-2021-05-30,UCHPzpxcYhxkb0fMJKeSe66g,PDj69rLx7U0,Thuc trang dang so: so nguoi chet vi Covid-19 thuc te tai An Do co the cao gap 13 LAN?,2021-05-28 10:30:11+00:00,269206.0,789.0,139.0,113.0,627,THẾ GIỚI NGHIÊNG,3870000.0,VN,https://www.youtube.com/watch?v=PDj69rLx7U0,2021-05-23
23,23,2021-05-23-2021-05-30,UCwqusr8YDwM-3mEYTDeJHzw,9yzgEU2L7AE,Chinese Whistleblower Faces Off With Beijing-Based Expert On Purported Wuhan Lab COVID leak,2021-05-24 16:04:44+00:00,237811.0,,,2221.0,1267,Republic World,4780000.0,IN,https://www.youtube.com/watch?v=9yzgEU2L7AE,2021-05-23
24,24,2021-05-23-2021-05-30,UCHPzpxcYhxkb0fMJKeSe66g,vneFloTrBg4,SU TRUNG HOP KINH HOANG ve Covid-19 giua than dong An Do va nha tien tri mu Vanga | TGN,2021-05-25 12:14:14+00:00,216995.0,1071.0,212.0,68.0,823,THẾ GIỚI NGHIÊNG,3870000.0,VN,https://www.youtube.com/watch?v=vneFloTrBg4,2021-05-23
25,25,2021-05-23-2021-05-30,UCknLrEdhRCp1aegoMqRaCZg,qs461dOk9QU,What&#39;s behind the resurgence of the Wuhan lab theory? | DW News,2021-05-27 22:10:08+00:00,186553.0,2672.0,332.0,2058.0,649,DW News,2960000.0,DE,https://www.youtube.com/watch?v=qs461dOk9QU,2021-05-23
26,26,2021-05-23-2021-05-30,UC16niRr50-MSBwiO3YDb3RA,MwDCyNpe-cc,President Biden orders review of claims Covid came from Chinese lab - BBC News,2021-05-27 21:26:23+00:00,133409.0,1720.0,696.0,2103.0,187,BBC News,11100000.0,GB,https://www.youtube.com/watch?v=MwDCyNpe-cc,2021-05-23
27,27,2021-05-23-2021-05-30,UCHPzpxcYhxkb0fMJKeSe66g,36jhvsxWHO0,"Quan quai trong Covid-19, nen y te An Do chi biet ""tho hat ra"" | The Gioi Nghieng",2021-05-27 03:01:03+00:00,126259.0,449.0,97.0,79.0,789,THẾ GIỚI NGHIÊNG,3870000.0,VN,https://www.youtube.com/watch?v=36jhvsxWHO0,2021-05-23
28,28,2021-05-23-2021-05-30,UC_gUM8rL-Lrg6O3adPW9K1g,mg4MABhdJPY,"Vaccines may be revamped to avoid blood clots, German scientists claim | COVID-19 | Coronavirus",2021-05-28 03:20:14+00:00,111757.0,1118.0,132.0,452.0,233,WION,4050000.0,IN,https://www.youtube.com/watch?v=mg4MABhdJPY,2021-05-23
29,29,2021-05-23-2021-05-30,UCeY0bbntWzzVIaj2z3QigXg,xfQjUwBpDks,U.S. Intel Report: Researchers At Wuhan Lab Fell Ill In November 2019,2021-05-25 00:45:01+00:00,108986.0,1107.0,197.0,1499.0,121,NBC News,6110000.0,Unknown,https://www.youtube.com/watch?v=xfQjUwBpDks,2021-05-23
0,0,2021-05-30-2021-06-06,UCiMg06DjcUk5FRiM3g5sqoQ,2jh-SUZqGmc,COVID-19 Vaccines PSA: Safety - Dr. Walters (15 seconds),2021-06-04 15:18:07+00:00,8318220.0,39.0,336.0,,16,Centers for Disease Control and Prevention (CDC),563000.0,US,https://www.youtube.com/watch?v=2jh-SUZqGmc,2021-05-30
1,1,2021-05-30-2021-06-06,UC9RM-iSvTu1uPJb8X5yp3EQ,b1JlYZQG3lI,Why There are Now So Many Shortages (It&#39;s Not COVID),2021-06-01 18:04:03+00:00,7058530.0,153330.0,5698.0,16952.0,1187,Wendover Productions,3150000.0,GB,https://www.youtube.com/watch?v=b1JlYZQG3lI,2021-05-30
2,2,2021-05-30-2021-06-06,UCMSsLqxqvZsNXi0Z-VjN89A,bUtfSmSJbM8,Deadly Black Fungus in COVID Patients - Mucormycosis,2021-06-02 18:00:52+00:00,2584603.0,41774.0,1291.0,4495.0,641,Doctor Mike Hansen,960000.0,US,https://www.youtube.com/watch?v=bUtfSmSJbM8,2021-05-30
3,3,2021-05-30-2021-06-06,UCCEmjNPpJYhGDgaEqeeA4HA,Piq1JBtDCGg,TENGO COVID - TheGrefg,2021-06-01 20:27:13+00:00,2377747.0,238850.0,13784.0,26023.0,543,TheGrefg,17200000.0,ES,https://www.youtube.com/watch?v=Piq1JBtDCGg,2021-05-30
4,4,2021-05-30-2021-06-06,UCHrOVyYSGgdiGuChj7Swqzw,QaX2unY0WAY,COVID Vaccine Certificate Aise Kare Download CoWIN Website Aur Aarogya Setu App Ke Zariye,2021-06-01 04:30:06+00:00,2098045.0,21047.0,1817.0,736.0,305,Gadgets 360 Hindi,158000.0,IN,https://www.youtube.com/watch?v=QaX2unY0WAY,2021-05-30
5,5,2021-05-30-2021-06-06,UCh_uOd8H4JwwAy5rYo2_aOA,tN88uI2e9Tw,Which Covid vaccine is the best? | Vaccine Effectiveness and Variants Explained,2021-06-02 13:50:15+00:00,1103374.0,12437.0,811.0,1655.0,840,Anthony Kuster,21000.0,TH,https://www.youtube.com/watch?v=tN88uI2e9Tw,2021-05-30
6,6,2021-05-30-2021-06-06,UCsROLRYekI50Ew8GXRWYn2g,7Tzi7APK8Y4,New Side Effect from COVID vaccine - Should You Be Worried about MYOCARDITIS?,2021-06-04 14:00:08+00:00,1026615.0,16832.0,1746.0,7800.0,461,"Christy Risinger, MD",148000.0,US,https://www.youtube.com/watch?v=7Tzi7APK8Y4,2021-05-30
7,7,2021-05-30-2021-06-06,UCF9IOB2TExg3QIBupFtBDxg,NJSUKDng_Ww,"Ivermectin, Mexico, Peru, India",2021-06-01 18:01:52+00:00,957712.0,27925.0,581.0,7232.0,1479,Dr. John Campbell,1750000.0,GB,https://www.youtube.com/watch?v=NJSUKDng_Ww,2021-05-30
8,8,2021-05-30-2021-06-06,UC83jt4dlz1Gjl58fzQrrKZg,Lb30d9s2gc4,Singapore &quot;on track&quot; to bring COVID-19 outbreak under control: PM Lee Hsien Loong | Full speech,2021-05-31 09:44:17+00:00,823964.0,5785.0,620.0,604.0,5857,CNA,1620000.0,SG,https://www.youtube.com/watch?v=Lb30d9s2gc4,2021-05-30
9,9,2021-05-30-2021-06-06,UC_gUM8rL-Lrg6O3adPW9K1g,qB7d70_hWRQ,"Gravitas: Why did the Wuhan Lab take a database of &quot;22,000 virus samples&quot; offline?",2021-06-04 18:18:24+00:00,729471.0,19136.0,593.0,3517.0,454,WION,4050000.0,IN,https://www.youtube.com/watch?v=qB7d70_hWRQ,2021-05-30
10,10,2021-05-30-2021-06-06,UCeY0bbntWzzVIaj2z3QigXg,JMeEyLCWRBA,West Virginia To Offer Trucks And Guns As Covid-19 Vaccine Incentives,2021-06-02 12:30:02+00:00,667697.0,2651.0,3603.0,3613.0,169,NBC News,6110000.0,Unknown,https://www.youtube.com/watch?v=JMeEyLCWRBA,2021-05-30
11,11,2021-05-30-2021-06-06,UCumtYpCY26F6Jr3satUgMvA,8gjU2ePGKCo,Telangana Govt To Extend COVID-19 lockdown? | NTV,2021-05-30 01:32:38+00:00,533956.0,,,511.0,131,NTV Telugu,5820000.0,IN,https://www.youtube.com/watch?v=8gjU2ePGKCo,2021-05-30
12,12,2021-05-30-2021-06-06,UCu_u-P3cBFO7D-sAjxd_I-w,Udnt6ir9lno,The Truth about COVID-19 Vaccines | The Agenda,2021-06-01 23:05:56+00:00,522106.0,2303.0,8295.0,,1706,The Agenda with Steve Paikin,179000.0,CA,https://www.youtube.com/watch?v=Udnt6ir9lno,2021-05-30
13,13,2021-05-30-2021-06-06,UC_gUM8rL-Lrg6O3adPW9K1g,iDlnXkwCgI4,Expert warns of 3rd COVID wave in UK | England | Coronavirus update | Pandemic | Latest English News,2021-06-01 12:46:28+00:00,508751.0,4771.0,363.0,1828.0,210,WION,4050000.0,IN,https://www.youtube.com/watch?v=iDlnXkwCgI4,2021-05-30
14,14,2021-05-30-2021-06-06,UC3prwMn9aU2z5Y158ZdGyyA,7PRScVeHt7k,Is Side Effect of Pfizer COVID-19 Vaccine Behind Rising Cases of Myocarditis in Israel?,2021-06-02 13:15:01+00:00,469022.0,2455.0,287.0,2099.0,182,CRUX,1030000.0,IN,https://www.youtube.com/watch?v=7PRScVeHt7k,2021-05-30
15,15,2021-05-30-2021-06-06,UC_Lnb8ZHqqgLbp-7hltuT9w,FB6vBMHa22s,How Effective Is The COVID-19 Vaccine? Why The Vaccinated Still Get Infected | Talking Point,2021-05-31 12:00:05+00:00,453657.0,3442.0,457.0,1637.0,1316,CNA Insider,991000.0,SG,https://www.youtube.com/watch?v=FB6vBMHa22s,2021-05-30
16,16,2021-05-30-2021-06-06,UCunauRvuGMTUWkzIp20Goeg,4gNyD4KXYtU,Does The COVID-19 Vaccine Light Up Bulbs Or Turn You Magnetic? | BOOM | Corona Vaccine Side Effects,2021-06-04 12:30:01+00:00,436442.0,1918.0,2005.0,3008.0,199,BOOM,107000.0,IN,https://www.youtube.com/watch?v=4gNyD4KXYtU,2021-05-30
17,17,2021-05-30-2021-06-06,UC_f1D-UUq9QnvsMsVRVxVSA,X0Kj8dD_X_M,How to do a PCR test for coronavirus (COVID-19),2021-06-04 14:03:21+00:00,390483.0,939.0,293.0,,269,NHS inform,1640.0,GB,https://www.youtube.com/watch?v=X0Kj8dD_X_M,2021-05-30
18,18,2021-05-30-2021-06-06,UC_Lnb8ZHqqgLbp-7hltuT9w,8UoYBMmW8Zc,India&#39;s COVID Catastrophe: What Went Wrong? | Insight | COVID-19 Delta,2021-06-01 12:00:06+00:00,317379.0,3107.0,236.0,1385.0,2886,CNA Insider,991000.0,SG,https://www.youtube.com/watch?v=8UoYBMmW8Zc,2021-05-30
19,19,2021-05-30-2021-06-06,UCChqsCRFePrP2X897iQkyAA,DSLpmJJh5zE,COVID 19 vaccination | mhtvpuurnn ttiikaakrnn prshnoN ke uttr | Ministry of Health and Family Welfare,2021-06-04 03:29:57+00:00,201244.0,3520.0,363.0,648.0,126,Kabita's Kitchen,11400000.0,IN,https://www.youtube.com/watch?v=DSLpmJJh5zE,2021-05-30
20,20,2021-05-30-2021-06-06,UCknLrEdhRCp1aegoMqRaCZg,NjJ8Uh1b-nA,Thailand is about to launch human trials of its first mRNA COVID-19 vaccine | COVID-19 Special,2021-06-03 16:02:38+00:00,176397.0,1269.0,165.0,491.0,729,DW News,2960000.0,DE,https://www.youtube.com/watch?v=NjJ8Uh1b-nA,2021-05-30
21,21,2021-05-30-2021-06-06,UC07-dOwgza1IguKA86jqxNA,oqFn6AHoJZQ,How the COVID-19 virus is transmitted,2021-06-02 09:40:10+00:00,161174.0,1156.0,87.0,123.0,99,World Health Organization (WHO),774000.0,Unknown,https://www.youtube.com/watch?v=oqFn6AHoJZQ,2021-05-30
22,22,2021-05-30-2021-06-06,UC3prwMn9aU2z5Y158ZdGyyA,wzJix3UDaHA,Patient Zero&#39;s Possible Identification Means Covid Arrived Earlier Than China Told Us,2021-05-30 16:51:32+00:00,155080.0,1881.0,79.0,593.0,312,CRUX,1030000.0,IN,https://www.youtube.com/watch?v=wzJix3UDaHA,2021-05-30
23,23,2021-05-30-2021-06-06,UC16niRr50-MSBwiO3YDb3RA,uoEwJyDCymU,Malaysia enters strict nationwide lockdown as Covid cases rise - BBC News,2021-06-01 16:21:18+00:00,151911.0,1969.0,176.0,839.0,211,BBC News,11100000.0,GB,https://www.youtube.com/watch?v=uoEwJyDCymU,2021-05-30
24,24,2021-05-30-2021-06-06,UCoMdktPbSTixAyNGwb-UYkQ,EJk76Vm2fVA,COVID-19 Vaccines &#39;could be compulsory&#39; for NHS staff,2021-05-30 19:30:46+00:00,114290.0,537.0,3245.0,2668.0,144,Sky News,3870000.0,GB,https://www.youtube.com/watch?v=EJk76Vm2fVA,2021-05-30
25,25,2021-05-30-2021-06-06,UCrp_UI8XtuYfpiqluWLD7Lw,W0F-e6n4Rrw,Dr. Scott Gottlieb on Dr. Anthony Fauci&#39;s knowledge of Covid origins,2021-06-04 12:57:47+00:00,99493.0,575.0,1424.0,1060.0,280,CNBC Television,1840000.0,US,https://www.youtube.com/watch?v=W0F-e6n4Rrw,2021-05-30
26,26,2021-05-30-2021-06-06,UCTzf99EUGj8b843DRb3CJIw,mWA-vlen3AM,BREASTFEEDING &amp; COVID | VACCINATION OF LACTATING MOTHERS | HINDI | DR.MAULIK SHAH,2021-05-31 07:45:14+00:00,98561.0,512.0,69.0,123.0,312,GUJMOM TV,46200.0,IN,https://www.youtube.com/watch?v=mWA-vlen3AM,2021-05-30
27,27,2021-05-30-2021-06-06,UCHPzpxcYhxkb0fMJKeSe66g,84kWv1F6ibE,"Toc do lay nhiem vuot ca An Do, Malaysia buoc mot chan xuong dia nguc Covid-19 | TGN",2021-06-04 09:10:23+00:00,95419.0,511.0,68.0,46.0,754,THẾ GIỚI NGHIÊNG,3870000.0,VN,https://www.youtube.com/watch?v=84kWv1F6ibE,2021-05-30
28,28,2021-05-30-2021-06-06,UCHPzpxcYhxkb0fMJKeSe66g,Y8W4xDEskJs,"Video QUA PHAN NO: Benh nhan Covid-19 An Do vua qua doi, bi chau trai nem ngay xuong song Hang | TGN",2021-06-01 04:15:12+00:00,94985.0,346.0,62.0,92.0,661,THẾ GIỚI NGHIÊNG,3870000.0,VN,https://www.youtube.com/watch?v=Y8W4xDEskJs,2021-05-30
29,29,2021-05-30-2021-06-06,UCHPzpxcYhxkb0fMJKeSe66g,s4086SnrER4,Covid-19 tai An Do| TGN,2021-06-04 10:00:13+00:00,91363.0,379.0,57.0,51.0,742,THẾ GIỚI NGHIÊNG,3870000.0,VN,https://www.youtube.com/watch?v=s4086SnrER4,2021-05-30
0,0,2021-06-06-2021-06-13,UCBKpVvogr2lH2y5IDEJWuFw,HRt-VTBDuXE,COVID in Children |  Recovery Post COVID,2021-06-10 12:58:57+00:00,3985825.0,5362.0,2134.0,80.0,60,Max Healthcare,37100.0,IN,https://www.youtube.com/watch?v=HRt-VTBDuXE,2021-06-06
1,1,2021-06-06-2021-06-13,UCiMg06DjcUk5FRiM3g5sqoQ,DbaWUmTAAI4,COVID-19 Vaccines PSA: Safety - Cody 15 seconds,2021-06-09 16:57:03+00:00,3201037.0,295.0,2273.0,,16,Centers for Disease Control and Prevention (CDC),563000.0,US,https://www.youtube.com/watch?v=DbaWUmTAAI4,2021-06-06
2,2,2021-06-06-2021-06-13,UCGYygfy61VHLjdxahKlGPkw,k8HV2eTq3WA,SBI salutes COVID Heroes - #SBIAapkeSaath,2021-06-11 07:43:34+00:00,2705423.0,43.0,1.0,12.0,16,State Bank of India,385000.0,IN,https://www.youtube.com/watch?v=k8HV2eTq3WA,2021-06-06
3,3,2021-06-06-2021-06-13,UChDKyKQ59fYz3JO2fl0Z6sg,lEFYYpE_hds,COVID-19 Vaccines Linked To Heart Issue In Teens And Young Adults,2021-06-11 12:30:08+00:00,1176093.0,6058.0,7876.0,8349.0,143,TODAY,3250000.0,Unknown,https://www.youtube.com/watch?v=lEFYYpE_hds,2021-06-06
4,4,2021-06-06-2021-06-13,UCXwRxm0zS0jBNTMOVI6xZJw,eIzqu8Ft5RY,Vaccinate or terminate: Houston Methodist hospital workers leave jobs behind over COVID vaccine requ,2021-06-08 03:10:41+00:00,1148433.0,26429.0,877.0,19757.0,137,KHOU 11,351000.0,US,https://www.youtube.com/watch?v=eIzqu8Ft5RY,2021-06-06
5,5,2021-06-06-2021-06-13,UCeY0bbntWzzVIaj2z3QigXg,Ebmj_3Y75bc,"CDC: Pfizer, Moderna Vaccines Reduce Risk Of COVID Infection By 91%",2021-06-08 13:30:02+00:00,652053.0,3603.0,4753.0,5052.0,224,NBC News,6110000.0,Unknown,https://www.youtube.com/watch?v=Ebmj_3Y75bc,2021-06-06
6,6,2021-06-06-2021-06-13,UC_gUM8rL-Lrg6O3adPW9K1g,6lcyBTis17g,"Meet Grace, the healthcare robot COVID-19 created | Celebrity Humanoid Robot Sophia | Robot Nurse",2021-06-09 15:39:58+00:00,500743.0,4455.0,1475.0,2773.0,365,WION,4050000.0,IN,https://www.youtube.com/watch?v=6lcyBTis17g,2021-06-06
7,7,2021-06-06-2021-06-13,UCZaT_X_mc0BI-djXOlfhqWQ,VK_dzNatq2o,Why Rural India Can&#39;t Keep Track of COVID Deaths,2021-06-11 21:00:20+00:00,390000.0,7063.0,469.0,2596.0,573,VICE News,7130000.0,US,https://www.youtube.com/watch?v=VK_dzNatq2o,2021-06-06
8,8,2021-06-06-2021-06-13,UCsVIERusF2kZEHUB1x1lhZA,uTLNqz2DUjA,COVID-19 Testing for Travel | Walgreens,2021-06-07 20:54:03+00:00,359835.0,97.0,18.0,23.0,89,Walgreens,56300.0,US,https://www.youtube.com/watch?v=uTLNqz2DUjA,2021-06-06
9,9,2021-06-06-2021-06-13,UC16niRr50-MSBwiO3YDb3RA,Gb8nHYCdUVc,Covid-19: Did the pandemic start in a Wuhan lab? - BBC Newsnight,2021-06-09 23:06:12+00:00,245534.0,2761.0,715.0,2576.0,415,BBC News,11100000.0,GB,https://www.youtube.com/watch?v=Gb8nHYCdUVc,2021-06-06
10,10,2021-06-06-2021-06-13,UCpREnVWXVKXv7gWCpGoKwXQ,YOknLwQR18Y,Vaccin Covid-19 Gouvernement Sante publique France &quot;tous vaccines tous proteges&quot; Pub 60s,2021-06-11 09:00:13+00:00,227007.0,2056.0,4464.0,,61,PubTélé,17900.0,FR,https://www.youtube.com/watch?v=YOknLwQR18Y,2021-06-06
11,11,2021-06-06-2021-06-13,UCZFMm1mMw0F81Z37aaEzTUA,mOD1OKEk2e8,Covid-19 News: Should Pregnant Women Take Covid Vaccine? WHO Expert Explains,2021-06-06 05:32:04+00:00,156191.0,1418.0,121.0,234.0,271,NDTV,11100000.0,IN,https://www.youtube.com/watch?v=mOD1OKEk2e8,2021-06-06
